name,number,nation,appearances,goals,assists,shots,big_chances_created,clean_sheets,saves,goals_conceded,player_image,nation_flag,team,position
David Raya,22,Spain,29,0,0,0,0,11,71,24,https://resources.premierleague.com/premierleague/photos/players/110x140/p154561.png,https://resources.premierleague.com/premierleague/flags/ES.png,Arsenal,Goalkeeper
Tommy Setford,36,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Arsenal,Goalkeeper
Neto,32,Brazil,2,0,0,0,0,0,11,2,https://resources.premierleague.com/premierleague/photos/players/110x140/p69752.png,https://resources.premierleague.com/premierleague/flags/BR.png,Arsenal,Goalkeeper
Alexei Rojas,62,Colombia,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/CO.png,Arsenal,Goalkeeper
Jack Porter,92,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Arsenal,Goalkeeper
William Saliba,2,France,27,2,0,0,0,11,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p462424.png,https://resources.premierleague.com/premierleague/flags/FR.png,Arsenal,Defender
Kieran Tierney,3,Scotland,6,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p192895.png,https://resources.premierleague.com/premierleague/flags/GB-SCT.png,Arsenal,Defender
Ben White,4,England,11,0,1,0,0,3,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p198869.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Arsenal,Defender
Gabriel Magalhães,6,Brazil,27,3,1,0,0,10,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p226597.png,https://resources.premierleague.com/premierleague/flags/BR.png,Arsenal,Defender
Jurriën Timber,12,Netherlands,26,1,2,0,0,7,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p445122.png,https://resources.premierleague.com/premierleague/flags/NL.png,Arsenal,Defender
Jakub Kiwior,15,Poland,8,0,0,0,0,1,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p440854.png,https://resources.premierleague.com/premierleague/flags/PL.png,Arsenal,Defender
Takehiro Tomiyasu,18,Japan,1,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p223723.png,https://resources.premierleague.com/premierleague/flags/JP.png,Arsenal,Defender
Oleksandr Zinchenko,17,Ukraine,10,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p206325.png,https://resources.premierleague.com/premierleague/flags/UA.png,Arsenal,Defender
Riccardo Calafiori,33,Italy,17,2,1,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p466075.png,https://resources.premierleague.com/premierleague/flags/IT.png,Arsenal,Defender
Josh Nichols,51,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Arsenal,Defender
Thomas Partey,5,Ghana,28,3,2,0,3,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p167199.png,https://resources.premierleague.com/premierleague/flags/GH.png,Arsenal,Midfielder
Martin Ødegaard,8,Norway,21,2,4,0,9,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p184029.png,https://resources.premierleague.com/premierleague/flags/NO.png,Arsenal,Midfielder
Jorginho,20,Italy,12,0,0,0,1,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p85955.png,https://resources.premierleague.com/premierleague/flags/IT.png,Arsenal,Midfielder
Declan Rice,41,England,27,2,5,0,15,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p204480.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Arsenal,Midfielder
Myles Lewis-Skelly,49,England,14,1,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p499169.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Arsenal,Midfielder
Ethan Nwaneri,53,England,19,3,1,0,1,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p499175.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Arsenal,Midfielder
Mikel Merino,23,Spain,21,5,1,0,2,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p195384.png,https://resources.premierleague.com/premierleague/flags/ES.png,Arsenal,Midfielder
Oulad M'hand,56,Netherlands,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p498046.png,https://resources.premierleague.com/premierleague/flags/NL.png,Arsenal,Midfielder
Bukayo Saka,7,England,16,5,10,46,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p223340.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Arsenal,Forward
Kai Havertz,29,Germany,21,9,3,52,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p219847.png,https://resources.premierleague.com/premierleague/flags/DE.png,Arsenal,Forward
Gabriel Jesus,9,Brazil,17,3,0,20,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p205651.png,https://resources.premierleague.com/premierleague/flags/BR.png,Arsenal,Forward
Gabriel Martinelli,11,Brazil,24,6,3,Chances,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p444145.png,https://resources.premierleague.com/premierleague/flags/BR.png,Arsenal,Forward
Leandro Trossard,19,Belgium,29,4,5,53,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p116216.png,https://resources.premierleague.com/premierleague/flags/BE.png,Arsenal,Forward
Raheem Sterling,30,England,12,0,1,9,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p103955.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Arsenal,Forward
Nathan Butler-Oyedeji,37,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Arsenal,Forward
Ismeal Kabia,46,Netherlands,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/NL.png,Arsenal,Forward
Emiliano Martínez,23,Argentina,28,0,0,0,0,3,73,41,https://resources.premierleague.com/premierleague/photos/players/110x140/p98980.png,https://resources.premierleague.com/premierleague/flags/AR.png,Aston Villa,Goalkeeper
Robin Olsen,25,Sweden,3,0,0,0,0,1,5,4,https://resources.premierleague.com/premierleague/photos/players/110x140/p111782.png,https://resources.premierleague.com/premierleague/flags/SE.png,Aston Villa,Goalkeeper
Oliwier Zych,48,Poland,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/PL.png,Aston Villa,Goalkeeper
Matty Cash,2,Poland,19,1,1,0,0,2,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p199796.png,https://resources.premierleague.com/premierleague/flags/PL.png,Aston Villa,Defender
Ezri Konsa,4,England,25,1,0,0,0,3,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p199798.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Defender
Tyrone Mings,5,England,10,0,0,0,0,2,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p149484.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Defender
Lucas Digne,12,France,28,0,4,0,0,2,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p101188.png,https://resources.premierleague.com/premierleague/flags/FR.png,Aston Villa,Defender
Pau Torres,14,Spain,18,0,0,0,0,2,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p244954.png,https://resources.premierleague.com/premierleague/flags/ES.png,Aston Villa,Defender
Kortney Hause,30,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Defender
Ian Maatsen,22,Netherlands,22,0,1,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p441302.png,https://resources.premierleague.com/premierleague/flags/NL.png,Aston Villa,Defender
Lamare Bogarde,26,Netherlands,8,0,0,0,0,Created,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p515597.png,https://resources.premierleague.com/premierleague/flags/NL.png,Aston Villa,Defender
Triston Rowe,45,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Defender
Thierry Katsukunya,73,Wales,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-WLS.png,Aston Villa,Defender
Andrés García,16,Spain,5,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p606798.png,https://resources.premierleague.com/premierleague/flags/ES.png,Aston Villa,Defender
Axel Disasi,3,France,10,1,0,0,0,2,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p220362.png,https://resources.premierleague.com/premierleague/flags/FR.png,Aston Villa,Defender
John McGinn,7,Scotland,25,0,3,0,4,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p122806.png,https://resources.premierleague.com/premierleague/flags/GB-SCT.png,Aston Villa,Midfielder
Youri Tielemans,8,Belgium,29,2,4,0,13,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p166989.png,https://resources.premierleague.com/premierleague/flags/BE.png,Aston Villa,Midfielder
Jacob Ramsey,41,England,21,1,3,0,4,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p232653.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Midfielder
Boubacar Kamara,44,France,17,0,0,0,1,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p226944.png,https://resources.premierleague.com/premierleague/flags/FR.png,Aston Villa,Midfielder
Leon Bailey,31,Jamaica,23,1,2,0,3,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p215711.png,https://resources.premierleague.com/premierleague/flags/JM.png,Aston Villa,Midfielder
Ross Barkley,6,England,16,3,1,0,1,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p88894.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Midfielder
Amadou Onana,24,Belgium,17,2,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p449871.png,https://resources.premierleague.com/premierleague/flags/BE.png,Aston Villa,Midfielder
Aidan Borland,54,Scotland,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-SCT.png,Aston Villa,Midfielder
Jamaldeen Jimoh,56,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Midfielder
Ben Broggio,79,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Midfielder
Bradley Burrowes,83,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Midfielder
Ollie Watkins,11,England,29,13,6,72,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p178301.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Forward
Morgan Rogers,27,England,28,7,4,45,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p244850.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Forward
Donyell Malen,17,Netherlands,6,0,0,7,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p204646.png,https://resources.premierleague.com/premierleague/flags/NL.png,Aston Villa,Forward
Marcus Rashford,9,England,20,4,3,23,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p176297.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Aston Villa,Forward
Marco Asensio,21,Spain,4,2,0,7,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p174292.png,https://resources.premierleague.com/premierleague/flags/ES.png,Aston Villa,Forward
Will Dennis,40,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p444172.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Goalkeeper
Kepa,13,Spain,22,0,0,0,0,5,76,29,https://resources.premierleague.com/premierleague/photos/players/110x140/p109745.png,https://resources.premierleague.com/premierleague/flags/ES.png,Bournemouth,Goalkeeper
Callan McKenna,46,Scotland,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-SCT.png,Bournemouth,Goalkeeper
Milos Kerkez,3,Hungary,29,2,5,0,0,6,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p544877.png,https://resources.premierleague.com/premierleague/flags/HU.png,Bournemouth,Defender
Adam Smith,15,England,17,0,0,0,0,1,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p54469.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Defender
James Hill,23,England,9,0,1,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p463981.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Defender
Marcos Senesi,5,Argentina,11,0,0,0,0,1,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p221466.png,https://resources.premierleague.com/premierleague/flags/AR.png,Bournemouth,Defender
Illia Zabarnyi,27,Ukraine,27,0,0,0,0,6,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p477580.png,https://resources.premierleague.com/premierleague/flags/UA.png,Bournemouth,Defender
Max Kinsey,48,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Defender
Dean Huijsen,2,Spain,23,2,0,0,0,5,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p554605.png,https://resources.premierleague.com/premierleague/flags/ES.png,Bournemouth,Defender
Julián Araujo,22,Mexico,8,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p436893.png,https://resources.premierleague.com/premierleague/flags/MX.png,Bournemouth,Defender
Archie Harris,50,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Defender
Defender,United,States,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/US.png,Bournemouth,States
Julio Soler,20,Argentina,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/AR.png,Bournemouth,Defender
Lewis Cook,4,England,28,1,3,0,5,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p155408.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Midfielder
David Brooks,7,Wales,22,2,0,0,3,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p111317.png,https://resources.premierleague.com/premierleague/flags/GB-WLS.png,Bournemouth,Midfielder
Ryan Christie,10,Scotland,28,2,3,0,5,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p158499.png,https://resources.premierleague.com/premierleague/flags/GB-SCT.png,Bournemouth,Midfielder
Alex Scott,8,England,12,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p503139.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Midfielder
Marcus Tavernier,16,England,22,3,5,0,5,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p201658.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Midfielder
Midfielder,United,States,19,0,3,0,1,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p200785.png,https://resources.premierleague.com/premierleague/flags/US.png,Bournemouth,States
Ben Winterburn,47,England,2,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p606775.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Midfielder
Forward,Burkina,Faso,26,7,4,48,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p533463.png,https://resources.premierleague.com/premierleague/flags/BF.png,Bournemouth,Faso
Justin Kluivert,19,Netherlands,28,12,6,56,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p222683.png,https://resources.premierleague.com/premierleague/flags/NL.png,Bournemouth,Forward
Antoine Semenyo,24,Ghana,28,7,4,101,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p437730.png,https://resources.premierleague.com/premierleague/flags/GH.png,Bournemouth,Forward
Luis Sinisterra,17,Colombia,12,1,1,13,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p224995.png,https://resources.premierleague.com/premierleague/flags/CO.png,Bournemouth,Forward
Enes Ünal,26,Turkey,17,2,1,20,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p168636.png,https://resources.premierleague.com/premierleague/flags/TR.png,Bournemouth,Forward
Daniel Jebbison,21,Canada,9,0,0,2,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p523700.png,https://resources.premierleague.com/premierleague/flags/CA.png,Bournemouth,Forward
Daniel Adu-Adjei,44,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Forward
Evanilson,9,Brazil,22,6,0,50,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p444102.png,https://resources.premierleague.com/premierleague/flags/BR.png,Bournemouth,Forward
Remy Rees-Dottin,51,England,1,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Forward
Dominic Sadi,49,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Forward
Zain Silcott-Duberry,43,England,1,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Bournemouth,Forward
Mark Flekken,1,Netherlands,28,0,0,0,0,4,122,43,https://resources.premierleague.com/premierleague/photos/players/110x140/p118342.png,https://resources.premierleague.com/premierleague/flags/NL.png,Brentford,Goalkeeper
Hákon Valdimarsson,12,Iceland,2,0,0,0,0,0,3,2,https://resources.premierleague.com/premierleague/photos/players/110x140/p507433.png,https://resources.premierleague.com/premierleague/flags/IS.png,Brentford,Goalkeeper
Goalkeeper,United,States,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/US.png,Brentford,States
Nathan Collins,22,Ireland,29,2,1,0,0,5,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p432830.png,https://resources.premierleague.com/premierleague/flags/IE.png,Brentford,Defender
Aaron Hickey,2,Scotland,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p472713.png,https://resources.premierleague.com/premierleague/flags/GB-SCT.png,Brentford,Defender
Rico Henry,3,England,1,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p194010.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Brentford,Defender
Ethan Pinnock,5,Jamaica,21,2,0,0,0,2,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p231065.png,https://resources.premierleague.com/premierleague/flags/JM.png,Brentford,Defender
Ben Mee,16,England,7,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p51927.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Brentford,Defender
Kristoffer Ajer,20,Norway,16,0,0,0,0,1,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p191866.png,https://resources.premierleague.com/premierleague/flags/NO.png,Brentford,Defender
Defender,South,Korea,3,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p570241.png,https://resources.premierleague.com/premierleague/flags/KR.png,Brentford,Korea
Benjamin Arthur,43,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Brentford,Defender
den Berg,4,Netherlands,22,0,0,0,0,2,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p444765.png,https://resources.premierleague.com/premierleague/flags/NL.png,Brentford,Defender
Michael Kayode,33,Italy,4,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p607464.png,https://resources.premierleague.com/premierleague/flags/IT.png,Brentford,Defender
Benjamin Fredrick,44,Nigeria,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p612534.png,https://resources.premierleague.com/premierleague/flags/NG.png,Brentford,Defender
Yehor Yarmoliuk,18,Ukraine,22,0,0,0,1,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p508395.png,https://resources.premierleague.com/premierleague/flags/UA.png,Brentford,Midfielder
Christian Nørgaard,6,Denmark,25,4,2,0,1,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p128295.png,https://resources.premierleague.com/premierleague/flags/DK.png,Brentford,Midfielder
Mathias Jensen,8,Denmark,16,0,1,0,4,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p207283.png,https://resources.premierleague.com/premierleague/flags/DK.png,Brentford,Midfielder
Kevin Schade,7,Germany,29,7,2,0,6,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p513418.png,https://resources.premierleague.com/premierleague/flags/DE.png,Brentford,Midfielder
Josh Dasilva,10,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p183656.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Brentford,Midfielder
Midfielder,DR,Congo,26,14,2,0,1,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p216646.png,https://resources.premierleague.com/premierleague/flags/CD.png,Brentford,Congo
Bryan Mbeumo,19,Cameroon,29,15,5,0,13,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p446008.png,https://resources.premierleague.com/premierleague/flags/CM.png,Brentford,Midfielder
Mikkel Damsgaard,24,Denmark,29,2,10,0,11,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p440089.png,https://resources.premierleague.com/premierleague/flags/DK.png,Brentford,Midfielder
Vitaly Janelt,27,Germany,28,1,3,0,7,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p204580.png,https://resources.premierleague.com/premierleague/flags/DE.png,Brentford,Midfielder
Yunus Konak,26,Turkey,7,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p628204.png,https://resources.premierleague.com/premierleague/flags/TR.png,Brentford,Midfielder
Paris Maghoma,32,England,7,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p220695.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Brentford,Midfielder
Fábio Carvalho,14,Portugal,19,2,1,0,1,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p244858.png,https://resources.premierleague.com/premierleague/flags/PT.png,Brentford,Midfielder
Keane Lewis-Potter,23,England,29,1,2,26,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p249231.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Brentford,Forward
Igor Thiago,9,Brazil,4,0,0,1,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p502500.png,https://resources.premierleague.com/premierleague/flags/BR.png,Brentford,Forward
Iwan Morgan,40,Wales,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p533710.png,https://resources.premierleague.com/premierleague/flags/GB-WLS.png,Brentford,Forward
Gustavo Nunes,39,Brazil,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p626464.png,https://resources.premierleague.com/premierleague/flags/BR.png,Brentford,Forward
Bart Verbruggen,1,Netherlands,27,0,0,0,0,6,66,41,https://resources.premierleague.com/premierleague/photos/players/110x140/p489639.png,https://resources.premierleague.com/premierleague/flags/NL.png,Brighton and Hove Albion,Goalkeeper
Jason Steele,23,England,2,0,0,0,0,1,3,1,https://resources.premierleague.com/premierleague/photos/players/110x140/p49262.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Brighton and Hove Albion,Goalkeeper
Carl Rushworth,39,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p472739.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Brighton and Hove Albion,Goalkeeper
Killian Cahill,38,Ireland,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/IE.png,Brighton and Hove Albion,Goalkeeper
Tom McGill,37,Canada,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p209288.png,https://resources.premierleague.com/premierleague/flags/CA.png,Brighton and Hove Albion,Goalkeeper
Tariq Lamptey,2,Ghana,13,2,2,0,0,1,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p232792.png,https://resources.premierleague.com/premierleague/flags/GH.png,Brighton and Hove Albion,Defender
Igor Julio,3,Brazil,12,0,0,0,0,1,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p223434.png,https://resources.premierleague.com/premierleague/flags/BR.png,Brighton and Hove Albion,Defender
Adam Webster,4,England,11,0,0,0,0,2,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p110735.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Brighton and Hove Albion,Defender
Lewis Dunk,5,England,19,0,0,0,0,3,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p83299.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Brighton and Hove Albion,Defender
van Hecke,29,Netherlands,27,1,0,0,0,6,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p469142.png,https://resources.premierleague.com/premierleague/flags/NL.png,Brighton and Hove Albion,Defender
Pervis Estupiñán,30,Ecuador,22,1,1,0,0,2,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p204214.png,https://resources.premierleague.com/premierleague/flags/EC.png,Brighton and Hove Albion,Defender
Joël Veltman,34,Netherlands,19,0,0,0,0,5,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/p111478.png,https://resources.premierleague.com/premierleague/flags/NL.png,Brighton and Hove Albion,Defender
Jacob Slater,53,England,0,0,0,0,0,0,0,0,https://resources.premierleague.com/premierleague/photos/players/110x140/Photo-Missing.png,https://resources.premierleague.com/premierleague/flags/GB-ENG.png,Brighton and Hove Albion,Defender
